type;start_date;zipcode;visitation_sum;year
indoor;2020-11-01;77050;0;2020
indoor;2020-11-01;77051;0;2020
indoor;2020-11-01;77053;36;2020
indoor;2020-11-01;77054;4039516;2020
indoor;2020-11-01;77055;66838;2020
indoor;2020-11-01;77056;544928;2020
indoor;2020-11-01;77057;253821;2020
indoor;2020-11-01;77058;700909;2020
indoor;2020-11-01;77059;28443;2020
indoor;2020-11-01;77060;22156;2020
indoor;2020-11-01;77061;8532;2020
indoor;2020-11-01;77062;48480;2020
indoor;2020-11-01;77063;106112;2020
indoor;2020-11-01;77064;58511;2020
indoor;2020-11-01;77065;415278;2020
indoor;2020-11-01;77066;57576;2020
indoor;2020-11-01;77067;4410;2020
indoor;2020-11-01;77068;44636;2020
indoor;2020-11-01;77069;21600;2020
indoor;2020-11-01;77070;493671;2020
indoor;2020-11-01;77071;39066;2020
indoor;2020-11-01;77072;15439;2020
indoor;2020-11-01;77073;17558;2020
indoor;2020-11-01;77074;135890;2020
indoor;2020-11-01;77075;19762;2020
indoor;2020-11-01;77076;1230;2020
indoor;2020-11-01;77077;144739;2020
indoor;2020-11-01;77078;3971;2020
indoor;2020-11-01;77079;203903;2020
indoor;2020-11-01;77080;41760;2020
indoor;2020-11-01;77081;34919;2020
indoor;2020-11-01;77082;298788;2020
indoor;2020-11-01;77083;62196;2020
indoor;2020-11-01;77084;814416;2020
indoor;2020-11-01;77085;128;2020
indoor;2020-11-01;77086;2894;2020
indoor;2020-11-01;77087;20235;2020
indoor;2020-11-01;77088;2796;2020
indoor;2020-11-01;77089;73024;2020
indoor;2020-11-01;77090;179056;2020
indoor;2020-11-01;77091;374;2020
indoor;2020-11-01;77092;79433;2020
indoor;2020-11-01;77093;1476;2020
indoor;2020-11-01;77094;17302;2020
indoor;2020-11-01;77095;193823;2020
indoor;2020-11-01;77096;88151;2020
indoor;2020-11-01;77098;65556;2020
indoor;2020-11-01;77099;451452;2020
indoor;2020-12-01;77002;1043549;2020
indoor;2020-12-01;77003;65356;2020
indoor;2020-12-01;77004;60780;2020
indoor;2020-12-01;77005;582420;2020
indoor;2020-12-01;77006;369415;2020
indoor;2020-12-01;77007;233107;2020
indoor;2020-12-01;77008;222125;2020
indoor;2020-12-01;77009;28940;2020
indoor;2020-12-01;77010;0;2020
indoor;2020-12-01;77011;0;2020
indoor;2020-12-01;77012;7114;2020
indoor;2020-12-01;77013;258;2020
indoor;2020-12-01;77014;53559;2020
indoor;2020-12-01;77015;41542;2020
indoor;2020-12-01;77016;1849;2020
indoor;2020-12-01;77017;13342;2020
indoor;2020-12-01;77018;61067;2020
indoor;2020-12-01;77019;533082;2020
indoor;2020-12-01;77020;1025055;2020
indoor;2020-12-01;77021;1764;2020
indoor;2020-12-01;77022;23192;2020
indoor;2020-12-01;77023;9447;2020
indoor;2020-12-01;77024;590698;2020
indoor;2020-12-01;77025;15883;2020
indoor;2020-12-01;77026;2040;2020
indoor;2020-12-01;77027;832574;2020
indoor;2020-12-01;77028;1518;2020
indoor;2020-12-01;77029;35854;2020
indoor;2020-12-01;77030;2792908;2020
indoor;2020-12-01;77031;15760;2020
indoor;2020-12-01;77032;12292;2020
indoor;2020-12-01;77033;0;2020
indoor;2020-12-01;77034;98422;2020
indoor;2020-12-01;77035;2296;2020
indoor;2020-12-01;77036;162920;2020
indoor;2020-12-01;77037;19812;2020
indoor;2020-12-01;77038;0;2020
indoor;2020-12-01;77039;1686;2020
indoor;2020-12-01;77040;528052;2020
indoor;2020-12-01;77041;70539;2020
indoor;2020-12-01;77042;251860;2020
indoor;2020-12-01;77043;1987189;2020
indoor;2020-12-01;77044;9120;2020
indoor;2020-12-01;77045;1880;2020
indoor;2020-12-01;77046;1896;2020
indoor;2020-12-01;77047;21930;2020
indoor;2020-12-01;77048;17;2020
indoor;2020-12-01;77049;0;2020
indoor;2020-12-01;77050;0;2020
indoor;2020-12-01;77051;0;2020
indoor;2020-12-01;77053;186;2020
indoor;2020-12-01;77054;22612906;2020
indoor;2020-12-01;77055;88470;2020
indoor;2020-12-01;77056;820674;2020
indoor;2020-12-01;77057;336201;2020
indoor;2020-12-01;77058;2314474;2020
indoor;2020-12-01;77059;30861;2020
indoor;2020-12-01;77060;23874;2020
indoor;2020-12-01;77061;18666;2020
indoor;2020-12-01;77062;54774;2020
indoor;2020-12-01;77063;119873;2020
indoor;2020-12-01;77064;72792;2020
indoor;2020-12-01;77065;529450;2020
indoor;2020-12-01;77066;42529;2020
indoor;2020-12-01;77067;7473;2020
indoor;2020-12-01;77068;288336;2020
indoor;2020-12-01;77069;32714;2020
indoor;2020-12-01;77070;612950;2020
indoor;2020-12-01;77071;11654;2020
indoor;2020-12-01;77072;17919;2020
indoor;2020-12-01;77073;23449;2020
indoor;2020-12-01;77074;108077;2020
indoor;2020-12-01;77075;26360;2020
indoor;2020-12-01;77076;1005;2020
indoor;2020-12-01;77077;146527;2020
indoor;2020-12-01;77078;5000;2020
indoor;2020-12-01;77079;242997;2020
indoor;2020-12-01;77080;42793;2020
indoor;2020-12-01;77081;32130;2020
indoor;2020-12-01;77082;270074;2020
indoor;2020-12-01;77083;46290;2020
indoor;2020-12-01;77084;982055;2020
indoor;2020-12-01;77085;0;2020
indoor;2020-12-01;77086;1037;2020
indoor;2020-12-01;77087;23646;2020
indoor;2020-12-01;77088;5063;2020
indoor;2020-12-01;77089;71276;2020
indoor;2020-12-01;77090;171706;2020
indoor;2020-12-01;77091;5590;2020
indoor;2020-12-01;77092;57548;2020
indoor;2020-12-01;77093;1964;2020
indoor;2020-12-01;77094;17892;2020
indoor;2020-12-01;77095;200856;2020
indoor;2020-12-01;77096;89319;2020
indoor;2020-12-01;77098;110946;2020
indoor;2020-12-01;77099;633798;2020
indoor;2021-01-01;77002;1176754;2021
indoor;2021-01-01;77003;115767;2021
indoor;2021-01-01;77004;105670;2021
indoor;2021-01-01;77005;710310;2021
indoor;2021-01-01;77006;440238;2021
indoor;2021-01-01;77007;266555;2021
indoor;2021-01-01;77008;244631;2021
indoor;2021-01-01;77009;28925;2021
indoor;2021-01-01;77010;0;2021
indoor;2021-01-01;77011;0;2021
indoor;2021-01-01;77012;7608;2021
indoor;2021-01-01;77013;192;2021
indoor;2021-01-01;77014;50528;2021
indoor;2021-01-01;77015;57418;2021
indoor;2021-01-01;77016;1981;2021
indoor;2021-01-01;77017;11282;2021
indoor;2021-01-01;77018;102009;2021
indoor;2021-01-01;77019;480220;2021
indoor;2021-01-01;77020;642328;2021
indoor;2021-01-01;77021;2747;2021
indoor;2021-01-01;77022;24266;2021
indoor;2021-01-01;77023;12886;2021
indoor;2021-01-01;77024;946093;2021
indoor;2021-01-01;77025;12372;2021
indoor;2021-01-01;77026;2619;2021
indoor;2021-01-01;77027;714109;2021
indoor;2021-01-01;77028;1904;2021
indoor;2021-01-01;77029;60492;2021
indoor;2021-01-01;77030;1765409;2021
indoor;2021-01-01;77031;17082;2021
indoor;2021-01-01;77032;24924;2021
indoor;2021-01-01;77033;0;2021
indoor;2021-01-01;77034;110892;2021
indoor;2021-01-01;77035;1606;2021
indoor;2021-01-01;77036;190755;2021
indoor;2021-01-01;77037;14589;2021
indoor;2021-01-01;77038;0;2021
indoor;2021-01-01;77039;6605;2021
indoor;2021-01-01;77040;619901;2021
indoor;2021-01-01;77041;85445;2021
indoor;2021-01-01;77042;266104;2021
indoor;2021-01-01;77043;2789782;2021
indoor;2021-01-01;77044;6831;2021
indoor;2021-01-01;77045;2195;2021
indoor;2021-01-01;77046;2750;2021
indoor;2021-01-01;77047;50622;2021
indoor;2021-01-01;77048;511;2021
indoor;2021-01-01;77049;0;2021
indoor;2021-01-01;77050;0;2021
indoor;2021-01-01;77051;0;2021
indoor;2021-01-01;77053;75;2021
indoor;2021-01-01;77054;7425902;2021
indoor;2021-01-01;77055;89260;2021
indoor;2021-01-01;77056;583996;2021
indoor;2021-01-01;77057;307554;2021
indoor;2021-01-01;77058;568235;2021
indoor;2021-01-01;77059;25108;2021
indoor;2021-01-01;77060;25680;2021
indoor;2021-01-01;77061;12960;2021
indoor;2021-01-01;77062;53091;2021
indoor;2021-01-01;77063;110590;2021
indoor;2021-01-01;77064;73109;2021
indoor;2021-01-01;77065;524441;2021
indoor;2021-01-01;77066;62274;2021
indoor;2021-01-01;77067;4961;2021
indoor;2021-01-01;77068;240599;2021
indoor;2021-01-01;77069;22717;2021
indoor;2021-01-01;77070;550380;2021
indoor;2021-01-01;77071;18741;2021
indoor;2021-01-01;77072;21357;2021
indoor;2021-01-01;77073;18178;2021
indoor;2021-01-01;77074;109378;2021
indoor;2021-01-01;77075;21345;2021
indoor;2021-01-01;77076;1433;2021
indoor;2021-01-01;77077;148016;2021
indoor;2021-01-01;77078;3035;2021
indoor;2021-01-01;77079;190150;2021
indoor;2021-01-01;77080;52480;2021
indoor;2021-01-01;77081;28681;2021
indoor;2021-01-01;77082;265470;2021
indoor;2021-01-01;77083;53874;2021
indoor;2021-01-01;77084;1098353;2021
indoor;2021-01-01;77085;98;2021
indoor;2021-01-01;77086;2722;2021
indoor;2021-01-01;77087;18481;2021
indoor;2021-01-01;77088;5778;2021
indoor;2021-01-01;77089;89778;2021
indoor;2021-01-01;77090;233328;2021
indoor;2021-01-01;77091;2716;2021
indoor;2021-01-01;77092;118556;2021
indoor;2021-01-01;77093;2079;2021
indoor;2021-01-01;77094;19139;2021
indoor;2021-01-01;77095;249354;2021
indoor;2021-01-01;77096;75730;2021
indoor;2021-01-01;77098;112137;2021
indoor;2021-01-01;77099;515626;2021
indoor;2021-02-01;77002;656887;2021
indoor;2021-02-01;77003;55853;2021
indoor;2021-02-01;77004;79179;2021
indoor;2021-02-01;77005;956531;2021
indoor;2021-02-01;77006;227615;2021
indoor;2021-02-01;77007;205760;2021
indoor;2021-02-01;77008;162107;2021
indoor;2021-02-01;77009;24656;2021
indoor;2021-02-01;77010;0;2021
indoor;2021-02-01;77011;0;2021
indoor;2021-02-01;77012;6802;2021
indoor;2021-02-01;77013;66;2021
indoor;2021-02-01;77014;39803;2021
indoor;2021-02-01;77015;34727;2021
indoor;2021-02-01;77016;2202;2021
indoor;2021-02-01;77017;6786;2021
indoor;2021-02-01;77018;70521;2021
indoor;2021-02-01;77019;284436;2021
indoor;2021-02-01;77020;509906;2021
indoor;2021-02-01;77021;2378;2021
indoor;2021-02-01;77022;16131;2021
indoor;2021-02-01;77023;6425;2021
indoor;2021-02-01;77024;513096;2021
indoor;2021-02-01;77025;14247;2021
indoor;2021-02-01;77026;1628;2021
indoor;2021-02-01;77027;485751;2021
indoor;2021-02-01;77028;852;2021
indoor;2021-02-01;77029;32705;2021
indoor;2021-02-01;77030;774466;2021
indoor;2021-02-01;77031;16600;2021
indoor;2021-02-01;77032;16717;2021
indoor;2021-02-01;77033;0;2021
indoor;2021-02-01;77034;89132;2021
indoor;2021-02-01;77035;2576;2021
indoor;2021-02-01;77036;133392;2021
indoor;2021-02-01;77037;10968;2021
indoor;2021-02-01;77038;0;2021
indoor;2021-02-01;77039;2013;2021
indoor;2021-02-01;77040;453087;2021
indoor;2021-02-01;77041;62817;2021
indoor;2021-02-01;77042;147340;2021
indoor;2021-02-01;77043;1721861;2021
indoor;2021-02-01;77044;7862;2021
indoor;2021-02-01;77045;1612;2021
indoor;2021-02-01;77046;1819;2021
indoor;2021-02-01;77047;19296;2021
indoor;2021-02-01;77048;0;2021
indoor;2021-02-01;77049;0;2021
indoor;2021-02-01;77050;0;2021
indoor;2021-02-01;77051;0;2021
indoor;2021-02-01;77053;19;2021
indoor;2021-02-01;77054;4382119;2021
indoor;2021-02-01;77055;72468;2021
indoor;2021-02-01;77056;265669;2021
indoor;2021-02-01;77057;242233;2021
indoor;2021-02-01;77058;220949;2021
indoor;2021-02-01;77059;20724;2021
indoor;2021-02-01;77060;19069;2021
indoor;2021-02-01;77061;9509;2021
indoor;2021-02-01;77062;32665;2021
indoor;2021-02-01;77063;104575;2021
indoor;2021-02-01;77064;48956;2021
indoor;2021-02-01;77065;348964;2021
indoor;2021-02-01;77066;36553;2021
indoor;2021-02-01;77067;5615;2021
indoor;2021-02-01;77068;437396;2021
indoor;2021-02-01;77069;16830;2021
indoor;2021-02-01;77070;378484;2021
indoor;2021-02-01;77071;10954;2021
indoor;2021-02-01;77072;11518;2021
indoor;2021-02-01;77073;11542;2021
indoor;2021-02-01;77074;117130;2021
indoor;2021-02-01;77075;25862;2021
indoor;2021-02-01;77076;1335;2021
indoor;2021-02-01;77077;110673;2021
indoor;2021-02-01;77078;5204;2021
indoor;2021-02-01;77079;122333;2021
indoor;2021-02-01;77080;29461;2021
indoor;2021-02-01;77081;31196;2021
indoor;2021-02-01;77082;145554;2021
indoor;2021-02-01;77083;47256;2021
indoor;2021-02-01;77084;436702;2021
indoor;2021-02-01;77085;78;2021
indoor;2021-02-01;77086;2003;2021
indoor;2021-02-01;77087;12540;2021
indoor;2021-02-01;77088;4017;2021
indoor;2021-02-01;77089;56919;2021
indoor;2021-02-01;77090;136474;2021
indoor;2021-02-01;77091;549;2021
indoor;2021-02-01;77092;50687;2021
indoor;2021-02-01;77093;2061;2021
indoor;2021-02-01;77094;17666;2021
indoor;2021-02-01;77095;171718;2021
indoor;2021-02-01;77096;56927;2021
indoor;2021-02-01;77098;49361;2021
indoor;2021-02-01;77099;344124;2021
indoor;2021-03-01;77002;1543073;2021
indoor;2021-03-01;77003;147565;2021
indoor;2021-03-01;77004;164765;2021
indoor;2021-03-01;77005;1632833;2021
indoor;2021-03-01;77006;503179;2021
indoor;2021-03-01;77007;338028;2021
indoor;2021-03-01;77008;295911;2021
indoor;2021-03-01;77009;31598;2021
indoor;2021-03-01;77010;0;2021
indoor;2021-03-01;77011;0;2021
indoor;2021-03-01;77012;11811;2021
indoor;2021-03-01;77013;188;2021
indoor;2021-03-01;77014;50157;2021
indoor;2021-03-01;77015;56429;2021
indoor;2021-03-01;77016;1941;2021
indoor;2021-03-01;77017;13664;2021
indoor;2021-03-01;77018;150916;2021
indoor;2021-03-01;77019;497526;2021
indoor;2021-03-01;77020;406154;2021
indoor;2021-03-01;77021;1390;2021
indoor;2021-03-01;77022;27885;2021
indoor;2021-03-01;77023;17188;2021
indoor;2021-03-01;77024;1423333;2021
indoor;2021-03-01;77025;18485;2021
indoor;2021-03-01;77026;3254;2021
indoor;2021-03-01;77027;795275;2021
indoor;2021-03-01;77028;1980;2021
indoor;2021-03-01;77029;62321;2021
indoor;2021-03-01;77030;6456768;2021
indoor;2021-03-01;77031;13822;2021
indoor;2021-03-01;77032;74299;2021
indoor;2021-03-01;77033;0;2021
indoor;2021-03-01;77034;153422;2021
indoor;2021-03-01;77035;2856;2021
indoor;2021-03-01;77036;168178;2021
indoor;2021-03-01;77037;17918;2021
indoor;2021-03-01;77038;0;2021
indoor;2021-03-01;77039;3608;2021
indoor;2021-03-01;77040;899435;2021
indoor;2021-03-01;77041;110975;2021
indoor;2021-03-01;77042;228914;2021
indoor;2021-03-01;77043;4823753;2021
indoor;2021-03-01;77044;10956;2021
indoor;2021-03-01;77045;4330;2021
indoor;2021-03-01;77046;4470;2021
indoor;2021-03-01;77047;126592;2021
indoor;2021-03-01;77048;16;2021
indoor;2021-03-01;77049;0;2021
indoor;2021-03-01;77050;0;2021
indoor;2021-03-01;77051;0;2021
indoor;2021-03-01;77053;205;2021
indoor;2021-03-01;77054;28494030;2021
indoor;2021-03-01;77055;135046;2021
indoor;2021-03-01;77056;1019213;2021
indoor;2021-03-01;77057;434926;2021
indoor;2021-03-01;77058;3234114;2021
indoor;2021-03-01;77059;39892;2021
indoor;2021-03-01;77060;35547;2021
indoor;2021-03-01;77061;15400;2021
indoor;2021-03-01;77062;49676;2021
indoor;2021-03-01;77063;129032;2021
indoor;2021-03-01;77064;81931;2021
indoor;2021-03-01;77065;623110;2021
indoor;2021-03-01;77066;75737;2021
indoor;2021-03-01;77067;5300;2021
indoor;2021-03-01;77068;186839;2021
indoor;2021-03-01;77069;33340;2021
indoor;2021-03-01;77070;769338;2021
indoor;2021-03-01;77071;14634;2021
indoor;2021-03-01;77072;24142;2021
indoor;2021-03-01;77073;23323;2021
indoor;2021-03-01;77074;217349;2021
indoor;2021-03-01;77075;26717;2021
indoor;2021-03-01;77076;2140;2021
indoor;2021-03-01;77077;191098;2021
indoor;2021-03-01;77078;3347;2021
indoor;2021-03-01;77079;249088;2021
indoor;2021-03-01;77080;46727;2021
indoor;2021-03-01;77081;48212;2021
indoor;2021-03-01;77082;288780;2021
indoor;2021-03-01;77083;68914;2021
indoor;2021-03-01;77084;1714480;2021
indoor;2021-03-01;77085;164;2021
indoor;2021-03-01;77086;3169;2021
indoor;2021-03-01;77087;27325;2021
indoor;2021-03-01;77088;4162;2021
indoor;2021-03-01;77089;115988;2021
indoor;2021-03-01;77090;190715;2021
indoor;2021-03-01;77091;132;2021
indoor;2021-03-01;77092;201483;2021
indoor;2021-03-01;77093;6515;2021
indoor;2021-03-01;77094;27935;2021
indoor;2021-03-01;77095;274730;2021
indoor;2021-03-01;77096;88612;2021
indoor;2021-03-01;77098;150231;2021
indoor;2021-03-01;77099;509781;2021
indoor;2021-04-01;77002;19045532;2021
indoor;2021-04-01;77003;227681;2021
indoor;2021-04-01;77004;103048;2021
indoor;2021-04-01;77005;1407931;2021
indoor;2021-04-01;77006;450665;2021
indoor;2021-04-01;77007;325509;2021
indoor;2021-04-01;77008;297297;2021
indoor;2021-04-01;77009;31417;2021
indoor;2021-04-01;77010;0;2021
indoor;2021-04-01;77011;0;2021
indoor;2021-04-01;77012;12481;2021
indoor;2021-04-01;77013;525;2021
indoor;2021-04-01;77014;67263;2021
indoor;2021-04-01;77015;68198;2021
indoor;2021-04-01;77016;1213;2021
indoor;2021-04-01;77017;12559;2021
indoor;2021-04-01;77018;149810;2021
indoor;2021-04-01;77019;449046;2021
indoor;2021-04-01;77020;7303281;2021
indoor;2021-04-01;77021;2122;2021
indoor;2021-04-01;77022;34478;2021
indoor;2021-04-01;77023;13687;2021
indoor;2021-04-01;77024;1213234;2021
indoor;2021-04-01;77025;24519;2021
indoor;2021-04-01;77026;3018;2021
indoor;2021-04-01;77027;769825;2021
indoor;2021-04-01;77028;2634;2021
indoor;2021-04-01;77029;89118;2021
indoor;2021-04-01;77030;3641684;2021
indoor;2021-04-01;77031;14066;2021
indoor;2021-04-01;77032;41981;2021
indoor;2021-04-01;77033;0;2021
indoor;2021-04-01;77034;164207;2021
indoor;2021-04-01;77035;2528;2021
indoor;2021-04-01;77036;197530;2021
indoor;2021-04-01;77037;18208;2021
indoor;2021-04-01;77038;0;2021
indoor;2021-04-01;77039;4612;2021
indoor;2021-04-01;77040;345864;2021
indoor;2021-04-01;77041;94839;2021
indoor;2021-04-01;77042;286286;2021
indoor;2021-04-01;77043;4333722;2021
indoor;2021-04-01;77044;9798;2021
indoor;2021-04-01;77045;2772;2021
indoor;2021-04-01;77046;3066;2021
indoor;2021-04-01;77047;62158;2021
indoor;2021-04-01;77048;3;2021
indoor;2021-04-01;77049;0;2021
indoor;2021-04-01;77050;0;2021
indoor;2021-04-01;77051;0;2021
indoor;2021-04-01;77053;360;2021
indoor;2021-04-01;77054;5559383;2021
indoor;2021-04-01;77055;114037;2021
indoor;2021-04-01;77056;941085;2021
indoor;2021-04-01;77057;432585;2021
indoor;2021-04-01;77058;1435536;2021
indoor;2021-04-01;77059;39169;2021
indoor;2021-04-01;77060;28763;2021
indoor;2021-04-01;77061;8642;2021
indoor;2021-04-01;77062;36813;2021
indoor;2021-04-01;77063;105433;2021
indoor;2021-04-01;77064;64018;2021
indoor;2021-04-01;77065;501532;2021
indoor;2021-04-01;77066;68578;2021
indoor;2021-04-01;77067;5190;2021
indoor;2021-04-01;77068;44638;2021
indoor;2021-04-01;77069;37180;2021
indoor;2021-04-01;77070;616404;2021
indoor;2021-04-01;77071;15740;2021
indoor;2021-04-01;77072;25422;2021
indoor;2021-04-01;77073;15186;2021
indoor;2021-04-01;77074;228979;2021
indoor;2021-04-01;77075;23433;2021
indoor;2021-04-01;77076;1860;2021
indoor;2021-04-01;77077;198818;2021
indoor;2021-04-01;77078;8310;2021
indoor;2021-04-01;77079;276725;2021
indoor;2021-04-01;77080;47467;2021
indoor;2021-04-01;77081;48737;2021
indoor;2021-04-01;77082;241811;2021
indoor;2021-04-01;77083;76584;2021
indoor;2021-04-01;77084;1121244;2021
indoor;2021-04-01;77085;111;2021
indoor;2021-04-01;77086;1674;2021
indoor;2021-04-01;77087;20663;2021
indoor;2021-04-01;77088;4557;2021
indoor;2021-04-01;77089;107276;2021
indoor;2021-04-01;77090;148987;2021
indoor;2021-04-01;77091;280;2021
indoor;2021-04-01;77092;119775;2021
indoor;2021-04-01;77093;3779;2021
indoor;2021-04-01;77094;24404;2021
indoor;2021-04-01;77095;261448;2021
indoor;2021-04-01;77096;91048;2021
indoor;2021-04-01;77098;139649;2021
indoor;2021-04-01;77099;451109;2021
indoor;2021-05-01;77002;49660711;2021
indoor;2021-05-01;77003;250245;2021
indoor;2021-05-01;77004;114340;2021
indoor;2021-05-01;77005;1201501;2021
indoor;2021-05-01;77006;567046;2021
indoor;2021-05-01;77007;299801;2021
indoor;2021-05-01;77008;347012;2021
indoor;2021-05-01;77009;31085;2021
indoor;2021-05-01;77010;0;2021
indoor;2021-05-01;77011;0;2021
indoor;2021-05-01;77012;13050;2021
indoor;2021-05-01;77013;188;2021
indoor;2021-05-01;77014;44720;2021
indoor;2021-05-01;77015;56369;2021
indoor;2021-05-01;77016;1888;2021
indoor;2021-05-01;77017;17027;2021
indoor;2021-05-01;77018;172212;2021
indoor;2021-05-01;77019;547079;2021
indoor;2021-05-01;77020;25853689;2021
indoor;2021-05-01;77021;1931;2021
indoor;2021-05-01;77022;40123;2021
indoor;2021-05-01;77023;19297;2021
indoor;2021-05-01;77024;1556231;2021
indoor;2021-05-01;77025;22174;2021
indoor;2021-05-01;77026;2390;2021
indoor;2021-05-01;77027;811614;2021
indoor;2021-05-01;77028;2126;2021
indoor;2021-05-01;77029;93069;2021
indoor;2021-05-01;77030;3959348;2021
indoor;2021-05-01;77031;20304;2021
indoor;2021-05-01;77032;34938;2021
indoor;2021-05-01;77033;0;2021
indoor;2021-05-01;77034;183158;2021
indoor;2021-05-01;77035;2788;2021
indoor;2021-05-01;77036;214015;2021
indoor;2021-05-01;77037;18194;2021
indoor;2021-05-01;77038;0;2021
indoor;2021-05-01;77039;7592;2021
indoor;2021-05-01;77040;300302;2021
indoor;2021-05-01;77041;119219;2021
indoor;2021-05-01;77042;343948;2021
indoor;2021-05-01;77043;4439173;2021
indoor;2021-05-01;77044;11627;2021
indoor;2021-05-01;77045;2716;2021
indoor;2021-05-01;77046;2762;2021
indoor;2021-05-01;77047;89919;2021
indoor;2021-05-01;77048;23;2021
indoor;2021-05-01;77049;0;2021
indoor;2021-05-01;77050;0;2021
indoor;2021-05-01;77051;0;2021
indoor;2021-05-01;77053;522;2021
indoor;2021-05-01;77054;8803082;2021
indoor;2021-05-01;77055;154279;2021
indoor;2021-05-01;77056;1160397;2021
indoor;2021-05-01;77057;498348;2021
indoor;2021-05-01;77058;1973657;2021
indoor;2021-05-01;77059;31829;2021
indoor;2021-05-01;77060;35246;2021
indoor;2021-05-01;77061;14276;2021
indoor;2021-05-01;77062;35591;2021
indoor;2021-05-01;77063;158587;2021
indoor;2021-05-01;77064;82250;2021
indoor;2021-05-01;77065;684086;2021
indoor;2021-05-01;77066;89461;2021
indoor;2021-05-01;77067;6690;2021
indoor;2021-05-01;77068;52468;2021
